from,to,strength,direction,in_final_dag,verdict,confidence_score,direction_assessment,rationale,pubmed_references,indra_direction_signal,indra_forward_statement_count,indra_reverse_statement_count,indra_undirected_statement_count,indra_forward_pmids,indra_reverse_pmids,indra_undirected_pmids,search_query
VEGFA,CXCL11,0.75,0.64,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Vascular Endothelial Growth Factor A -- drives blood vessel formation (angiogenesis).) AND (I-TAC -- interferon-induced chemokine, recruits T cells.)"
hemoglobin,eosinophils,0.74,0.905405405405405,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Oxygen-carrying protein in red blood cells (CBC).) AND (Eosinophil count -- involved in allergic/anti-parasitic responses (CBC differential).)
CXCL11,GZMA,0.74,0.837837837837838,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(I-TAC -- interferon-induced chemokine, recruits T cells.) AND (Granzyme A -- cytotoxic enzyme released by NK/T cells.)"
TNFRSF1B,CXCL9,0.74,1.0,True,supported,0.5,conflicting,"INDRA statements provide evidence that a relationship exists between TNFRSF1B and CXCL9 (1 forward activation, 1 reverse activation). However, the directional evidence is conflicting with one statement supporting the proposed direction (TNFRSF1B -> CXCL9) and one supporting the reverse (CXCL9 -> TNFRSF1B). Without PubMed abstracts to provide additional context, confidence in the specific direction is moderate.",,conflicting,1.0,1.0,2.0,"23623383, 26892362",35070748,"23623383, 26892362, 35070748","(TNF Receptor 2 (TNF-R2) -- receptor mediating TNF signaling.) AND (MIG -- interferon-gamma-induced chemokine, recruits T cells.)"
esr,calcium,0.73,0.863013698630137,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Erythrocyte sedimentation rate -- nonspecific marker of inflammation.) AND (Serum calcium level.)
CCL4,CXCL8,0.73,0.808219178082192,True,supported,0.4,conflicting,"The literature clearly supports a relationship between CCL4 and CXCL8, as both are chemokines frequently co-expressed in inflammatory contexts (PubMed abstracts show co-expression in neutrophils, lymph nodes, and dendritic cells). However, the INDRA evidence shows nearly equal directional statements (20 forward vs 19 reverse, with 16 Complex statements in both directions), indicating conflicting directional evidence. The PubMed abstracts describe co-expression patterns but do not establish a clear causal direction from CCL4 to CXCL8.","16907924, 9552003, 10419655, 17556001",conflicting,20.0,19.0,23.0,"15809354, 18489763, 19400824, 20031165, 20333310, 21687657, 22028149, 23564183, 24476686, 24918450, 26001902, 28542541, 28821274, 28893304, 28963880, 29599964, 29678603, 30078219, 30927923, 31969566, 32920000, 32990354, 34099032, 34122046, 9870313","18489763, 19400824, 22548192, 23564183, 24476686, 24918450, 26001902, 26316174, 26675405, 28542541, 28821274, 28893304, 28963880, 29599964, 30927923, 31969566, 32920000, 32990354, 34099032, 34122046, 8334226, 9870313","15809354, 18489763, 19400824, 20031165, 20333310, 21687657, 22028149, 22548192, 23564183, 24476686, 24918450, 26001902, 26316174, 26675405, 28542541, 28821274, 28893304, 28963880, 29599964, 29678603, 30078219, 30927923, 31969566, 32920000, 32990354, 34099032, 34122046, 8334226, 9870313","(MIP-1beta -- chemokine, recruits immune cells.) AND (Interleukin-8 -- chemokine that recruits neutrophils.)"
HAVCR2,CD274,0.73,1.0,True,supported,0.6,conflicting,"INDRA provides strong evidence for a relationship between HAVCR2 and CD274 with 23 forward statements and 22 reverse statements, predominantly showing complex formation (bidirectional by nature) along with some directional regulatory statements in both directions. The near-equal counts of forward vs reverse directional statements (23 vs 22) and the dominance of Complex relationships (which are inherently undirected) indicate the entities interact but without clear directional preference. No PubMed abstracts were available to provide additional directional context.",,conflicting,23.0,22.0,25.0,"22168579, 25554478, 25869387, 27197067, 29484121, 30911684, 31007846, 31428092, 32157421, 32612110, 32801772, 33664747, 33692029, 34336706, 34659345, 35047494, 35082969, 35529882, 35558161, 35812458, 36222286, 36480166, 36728945, 36986829, 37056754, 39175124, 39421736","22168579, 25869387, 27197067, 29484121, 30777870, 30911684, 31007846, 31428092, 32157421, 32612110, 32801772, 33664747, 33692029, 34094935, 34336706, 34504800, 34659345, 35047494, 35082969, 35651800, 36222286, 36319998, 36480166, 37056754, 37190310, 37567938, 40051497","22168579, 25554478, 25869387, 27197067, 29484121, 30777870, 30911684, 31007846, 31428092, 32157421, 32612110, 33664747, 33692029, 34094935, 34336706, 34504800, 34659345, 35047494, 35082969, 35529882, 35558161, 35651800, 35812458, 36222286, 36319998, 36480166, 36728945, 36986829, 37056754, 37190310, 37567938, 39175124, 39421736, 40051497","(TIM-3 -- immune checkpoint receptor, marks exhausted T/NK cells.) AND (PD-L1 -- immune checkpoint ligand, binds PD-1 to dampen T cell activity.)"
age_group,ldl,0.71,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Binned/categorical age group (demographic covariate).) AND (LDL ('bad') cholesterol (lipid panel).)
bun,CD8A,0.71,0.873239436619718,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Blood urea nitrogen -- kidney function marker.) AND (CD8-alpha -- surface marker defining cytotoxic T cells.)
hematocrit,TNF,0.7,0.971428571428571,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Percent of blood volume made up of red blood cells (CBC).) AND (Tumor Necrosis Factor (alpha) -- major pro-inflammatory cytokine.)
hemoglobin,CD8A,0.69,0.985507246376812,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Oxygen-carrying protein in red blood cells (CBC).) AND (CD8-alpha -- surface marker defining cytotoxic T cells.)
IL6,LEP,0.69,0.971014492753623,True,supported,0.85,supports_reverse_direction,"The INDRA database shows strong evidence for a relationship between IL6 and LEP, but the directionality is overwhelmingly in the reverse direction (LEP -> IL6) with 25 reverse statements including Activation, IncreaseAmount, and Inhibition mechanisms, compared to 0 forward statements supporting the proposed IL6 -> LEP direction. The evidence indicates that leptin (LEP) regulates IL-6 expression rather than the proposed direction.",,reverse,0.0,25.0,25.0,,"15256287, 19688109, 19825871, 19902173, 19942621, 20078375, 20150963, 20564347, 20581244, 20619458, 21085476, 21331287, 21666969, 21885852, 22511581, 22577092, 22902209, 23352378, 23535025, 24155680, 24278869, 24325936, 25264363, 25598824, 25975416, 25988614, 26244048, 27366905, 27977529, 28182687, 29088874, 29453342, 30279696, 30597628, 30600742, 30618812, 32732304, 32747382, 32819324, 33735200, 35479080, 36703634, 37500074, 38133765, 39186956, 40181286","15256287, 19688109, 19825871, 19902173, 20078375, 20150963, 20619458, 21331287, 21666969, 21885852, 21991887, 22476915, 22511581, 22577092, 22902209, 23352378, 23476686, 24155680, 24278869, 24325936, 25258707, 25264363, 25598824, 25975416, 25988614, 26244048, 26481668, 27366905, 27977529, 28182687, 28514752, 29088874, 29453342, 30279696, 30340925, 30597628, 30600742, 30618812, 31555578, 32439326, 32732304, 32819324, 33572989, 33735200, 35479080, 36621562, 36703634, 36766577, 37500074, 38133765, 38474283, 39072314, 39186956, 39391513, 40181286",(Interleukin-6 -- major pro-inflammatory cytokine.) AND (Leptin -- hormone from fat tissue that regulates appetite/energy balance.)
IL15,CXCL10,0.69,0.869565217391304,True,supported,0.55,conflicting,"INDRA statements confirm a relationship exists between IL15 and CXCL10 (15 total statements across both directions). However, the directional evidence is conflicting: 7 forward statements (IL15->CXCL10) include activation and amount changes, while 5 reverse statements (CXCL10->IL15) also include activation. The forward direction has slightly more support, but the presence of substantial bidirectional causal statements suggests potential feedback regulation rather than a clear unidirectional relationship.",,conflicting,7.0,5.0,8.0,"19825843, 22015344, 23717702, 23958185, 24586509, 32461349, 33553467, 37644007, 38812569, 39604727","22015344, 23717702, 23958185, 33553467, 35706028","19825843, 22015344, 23717702, 23958185, 24586509, 32461349, 33553467, 35706028, 37644007, 38812569, 39604727","(Interleukin-15 -- cytokine supporting NK and memory T cell homeostasis.) AND (IP-10 -- interferon-induced chemokine, recruits T cells.)"
glucose,CCL3,0.68,0.823529411764706,True,supported,0.65,supports_proposed_direction,"The INDRA graph shows 2 forward statements (glucose -> CCL3) with Activation and IncreaseAmount types versus 1 reverse statement, providing moderate directional support for the proposed edge. While PubMed abstract PMID 36745138 mentions CCL3 in the context of metabolic processes and inflammation (where glucose dysregulation is relevant), it does not explicitly state the directionality. The preponderance of INDRA forward causal statements (2 vs 1) tips the balance toward the proposed direction.",36745138,conflicting,2.0,1.0,3.0,"23625489, 35743867, 37735399",36827456,"23625489, 35743867, 36827456, 37735399","(Blood glucose (blood sugar).) AND (MIP-1alpha -- chemokine, recruits immune cells.)"
hemoglobin,wbc,0.68,0.911764705882353,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Oxygen-carrying protein in red blood cells (CBC).) AND (Total white blood cell (leukocyte) count (CBC).)
eosinophils,LAG3,0.67,0.985074626865672,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Eosinophil count -- involved in allergic/anti-parasitic responses (CBC differential).) AND (LAG-3 -- immune checkpoint receptor, dampens T cell activity.)"
PDCD1,hdl,0.66,0.878787878787879,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(PD-1 -- immune checkpoint receptor on T cells, dampens T cell activity.) AND (HDL ('good') cholesterol (lipid panel).)"
neutrophils,GZMA,0.65,0.707692307692308,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Neutrophil count -- innate immune cells, first responders to infection (CBC differential).) AND (Granzyme A -- cytotoxic enzyme released by NK/T cells.)"
platelets,monocytes,0.64,0.96875,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Platelet count -- cell fragments involved in blood clotting (CBC).) AND (Monocyte count -- precursors to macrophages/dendritic cells (CBC differential).)
creatinine,IL1RN,0.64,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Creatinine -- waste product of muscle metabolism, kidney function marker.) AND (Interleukin-1 Receptor Antagonist -- dampens IL-1 inflammatory signaling.)"
HAVCR2,IL18,0.64,0.8125,True,supported,0.4,conflicting,"INDRA evidence clearly supports a relationship between HAVCR2 and IL18 with multiple statement types (Complex, Activation, Inhibition, IncreaseAmount, DecreaseAmount) from various sources. However, the directional evidence is conflicting: 4 forward statements (HAVCR2 -> IL18) versus 5 reverse statements (IL18 -> HAVCR2), both including diverse causal mechanisms. Without PubMed abstracts to provide additional context, and given the nearly balanced bidirectional evidence from INDRA, no clear directional preference can be established.",,conflicting,4.0,5.0,8.0,"28615061, 29735977, 38377855, 38812511, 39579278","28615061, 32858904, 33572396, 35811063, 36810098, 37071959, 39372416","28615061, 29735977, 32858904, 33572396, 35811063, 36810098, 37071959, 38377855, 38812511, 39372416, 39579278","(TIM-3 -- immune checkpoint receptor, marks exhausted T/NK cells.) AND (Interleukin-18 -- pro-inflammatory cytokine, activates NK/T cells.)"
IL1RN,hemoglobin,0.63,0.984126984126984,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Interleukin-1 Receptor Antagonist -- dampens IL-1 inflammatory signaling.) AND (Oxygen-carrying protein in red blood cells (CBC).)
IL15,KLRD1,0.63,0.761904761904762,True,supported,0.55,conflicting,"INDRA provides substantial evidence for a relationship between IL15 and KLRD1 (5 forward statements, 3 reverse statements, and 7 undirected statements across multiple PMIDs). However, the directional evidence is conflicting: while there are more forward statements (5) than reverse (3) supporting IL15->KLRD1, the presence of meaningful reverse evidence including activation and increase amount statements suggests bidirectional regulatory interactions. Without PubMed abstracts to provide additional context favoring one direction, the evidence does not clearly support the proposed direction over the reverse.",,conflicting,5.0,3.0,7.0,"10784586, 18234356, 18295962, 20670688, 24942692, 26090475, 29023581, 32509601, 33300130","26090475, 33300130, 38263527","10784586, 18234356, 18295962, 20670688, 24942692, 26090475, 29023581, 32509601, 33300130, 38263527",(Interleukin-15 -- cytokine supporting NK and memory T cell homeostasis.) AND (CD94 -- NK cell surface receptor.)
glucose,eosinophils,0.62,0.887096774193548,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Blood glucose (blood sugar).) AND (Eosinophil count -- involved in allergic/anti-parasitic responses (CBC differential).)
lymphocytes,IL15,0.62,0.564516129032258,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Lymphocyte count -- T cells, B cells, NK cells; adaptive + innate immunity (CBC differential).) AND (Interleukin-15 -- cytokine supporting NK and memory T cell homeostasis.)"
neutrophils,CCL2,0.62,0.693548387096774,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Neutrophil count -- innate immune cells, first responders to infection (CBC differential).) AND (MCP-1 -- chemokine that recruits monocytes.)"
alt,IL18,0.62,0.951612903225806,True,supported,0.4,conflicting,"INDRA evidence confirms a relationship exists between alt and IL18 (5 total statements from multiple PMIDs), primarily indicating complex formation. However, directional evidence is conflicting: 2 forward statements (Complex) versus 3 reverse statements (Complex + DecreaseAmount). The presence of a DecreaseAmount statement in the reverse direction suggests some directional causal evidence, but Complex formation is inherently non-directional. Without PubMed abstracts to provide additional context, the evidence supports a relationship but does not favor either direction.",,conflicting,2.0,3.0,3.0,"16339124, 25512222","16339124, 25512222, 33536944","16339124, 25512222, 33536944","(Alanine aminotransferase -- liver enzyme, liver injury marker.) AND (Interleukin-18 -- pro-inflammatory cytokine, activates NK/T cells.)"
CHI3L1,platelets,0.62,0.983870967741935,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(YKL-40 -- inflammation/tissue-remodeling marker.) AND (Platelet count -- cell fragments involved in blood clotting (CBC).)
PDCD1,TNF,0.62,0.967741935483871,True,supported,0.55,supports_proposed_direction,"The INDRA causal statement graph provides substantial evidence for a relationship between PDCD1 and TNF, with 14 forward directional statements (PDCD1 -> TNF) versus 10 reverse statements (TNF -> PDCD1). The forward statements include diverse mechanistic types (Activation, Inhibition, IncreaseAmount, DecreaseAmount) suggesting PDCD1 regulates TNF expression/activity. While there is evidence for bidirectional crosstalk, the slight preponderance of forward statements (14 vs 10) marginally favors the proposed direction. Confidence is moderate due to the conflicting signals and lack of PubMed abstracts for additional context.",,conflicting,14.0,10.0,18.0,"16954372, 18069935, 21712100, 21750671, 22205715, 22378061, 25259408, 29552119, 30867251, 31437795, 32405533, 35024302, 35482059, 35651611, 36327875, 36726987, 36793048, 36979400, 37627206, 38063203, 38533068, 38745652, 38928446, 38979627, 39101140, 40076561","16954372, 18069935, 21712100, 21750671, 29273790, 29552119, 30867251, 31552017, 33480151, 34421909, 35663968, 36327875, 36973475, 37182283, 38063203, 38744281, 39101140, 39660489, 39981237, 40109769","16954372, 18069935, 21712100, 21750671, 22205715, 22378061, 25259408, 29273790, 29552119, 30867251, 31437795, 31552017, 32405533, 33480151, 34421909, 35024302, 35482059, 35651611, 35663968, 36327875, 36726987, 36793048, 36973475, 36979400, 37182283, 37627206, 38063203, 38533068, 38744281, 38745652, 38928446, 38979627, 39101140, 39660489, 39981237, 40076561, 40109769","(PD-1 -- immune checkpoint receptor on T cells, dampens T cell activity.) AND (Tumor Necrosis Factor (alpha) -- major pro-inflammatory cytokine.)"
ldl,IL1RN,0.61,0.786885245901639,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(LDL ('bad') cholesterol (lipid panel).) AND (Interleukin-1 Receptor Antagonist -- dampens IL-1 inflammatory signaling.)
CCL11,VEGFA,0.59,0.864406779661017,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Eotaxin-1 -- chemokine that recruits eosinophils.) AND (Vascular Endothelial Growth Factor A -- drives blood vessel formation (angiogenesis).)
CCL3,CCL4,0.58,0.706896551724138,True,supported,0.85,conflicting,"There is strong evidence for a relationship between CCL3 and CCL4, as they are consistently mentioned together across multiple abstracts as co-expressed chemokines that share functional roles (e.g., recruiting immune cells via CCR5, both elevated in inflammatory conditions). However, the INDRA data shows symmetric evidence with 25 forward and 25 reverse statements, predominantly Complex formation, indicating co-occurrence rather than clear directional causality. The PubMed abstracts describe them as co-regulated or co-expressed (e.g., PMID 38775335 shows activin A reduces expression of both Ccl3 and Ccl4 together) but do not establish that CCL3 causes or regulates CCL4 expression specifically.","38775335, 40969764, 40779011, 41711559, 39751930",conflicting,25.0,25.0,25.0,"15153561, 16545485, 18678732, 19339947, 20046229, 20598516, 20621365, 21083525, 21152192, 22359547, 22934264, 23028638, 23166561, 23299481, 23632061, 24425712, 24639355, 24736562, 26358140, 26671708, 27052181, 27079147, 27375615, 28190711, 28792472, 28910354, 30591657, 30828330, 30873179, 30977191, 31333668, 31679840, 32089164, 32296423, 32395369, 32990354, 33361824, 33406733, 33615197, 34764955, 36157440, 36729338, 38213728, 38444507, 9560257","10572085, 15153561, 16545485, 16678487, 18678732, 19175917, 19339947, 19945727, 20046229, 20598516, 21083525, 21152192, 22359547, 22934264, 23028638, 23166561, 23632061, 24425712, 24428610, 24736562, 26358140, 26671708, 27052181, 27375615, 28190711, 28792472, 28910354, 30337675, 30591657, 30828330, 30873179, 30977191, 31333668, 31679840, 32089164, 32296423, 32395369, 32990354, 33406733, 34764955, 36073921, 36157440, 36729338, 38213728, 9560257","10572085, 15153561, 16545485, 16678487, 18678732, 19175917, 19339947, 19945727, 20046229, 20598516, 20621365, 21083525, 21152192, 22359547, 22934264, 23028638, 23166561, 23299481, 23632061, 24425712, 24428610, 24736562, 26358140, 26671708, 27052181, 27079147, 27375615, 28190711, 28792472, 28910354, 30337675, 30591657, 30873179, 30977191, 31333668, 31679840, 32089164, 32296423, 32395369, 32990354, 33361824, 33406733, 33615197, 34764955, 36157440, 36729338, 38213728, 38444507, 9560257","(MIP-1alpha -- chemokine, recruits immune cells.) AND (MIP-1beta -- chemokine, recruits immune cells.)"
KLRD1,alt,0.58,0.620689655172414,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(CD94 -- NK cell surface receptor.) AND (Alanine aminotransferase -- liver enzyme, liver injury marker.)"
